#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschw.: 10 s/amu druck: 1.0 E -5 ausgangsdruck 1.0 E -5 mbar
58,9218	0,114563	
58,9218	0,114563	
58,9516	0,169537	
58,9516	0,169537	
58,9809	0,141051	
58,9809	0,141051	
59,0108	0,143395	
59,0108	0,143395	
59,04	0,132903	
59,04	0,132903	
59,0698	0,157761	
59,0698	0,157761	
59,0995	0,159938	
59,0995	0,159938	
59,1287	0,164089	
59,1287	0,164089	
59,1587	0,129941	
59,1587	0,129941	
59,1876	0,127631	
59,1876	0,127631	
59,2168	0,0927299	
59,2168	0,0927299	
59,2465	0,0726149	
59,2465	0,0726149	
59,2758	0,0897707	
59,2758	0,0897707	
59,3059	0,0689167	
59,3059	0,0689167	
59,3355	0,0284936	
59,3355	0,0284936	
59,3647	-0,00282645	
59,3647	-0,00282645	
59,3945	-0,0214803	
59,3945	-0,0214803	
59,424	-0,0115662	
59,424	-0,0115662	
59,4537	-0,0259611	
59,4537	-0,0259611	
59,4828	-0,0239429	
59,4828	-0,0239429	
59,5125	-0,0384117	
59,5125	-0,0384117	
59,5418	-0,045557	
59,5418	-0,045557	
59,5709	-0,0198159	
59,5709	-0,0198159	
59,6006	-0,0166144	
59,6006	-0,0166144	
59,6305	-0,0174026	
59,6305	-0,0174026	
59,6602	0,0197822	
59,6602	0,0197822	
59,6897	0,00383455	
59,6897	0,00383455	
59,7191	-0,0117877	
59,7191	-0,0117877	
59,7493	-0,0228821	
59,7493	-0,0228821	
59,7785	0,00614325	
59,7785	0,00614325	
59,8085	-0,014412	
59,8085	-0,014412	
59,8377	-0,0103545	
59,8377	-0,0103545	
59,8671	-0,0465675	
59,8671	-0,0465675	
59,8966	-0,0213766	
59,8966	-0,0213766	
59,9264	-0,00815928	
59,9264	-0,00815928	
59,9559	-0,0174766	
59,9559	-0,0174766	
59,9856	-0,000978833	
59,9856	-0,000978833	
60,0146	-0,00119829	
60,0146	-0,00119829	
60,0443	0,0113805	
60,0443	0,0113805	
60,0734	-0,000520028	
60,0734	-0,000520028	
60,1033	-0,0110964	
60,1033	-0,0110964	
60,1328	-0,00441482	
60,1328	-0,00441482	
60,1626	-0,0192215	
60,1626	-0,0192215	
60,1924	-0,00649493	
60,1924	-0,00649493	
60,2217	0,0020365	
60,2217	0,0020365	
60,2511	-0,000789702	
60,2511	-0,000789702	
60,2807	-0,0147466	
60,2807	-0,0147466	
60,3105	-0,00976787	
60,3105	-0,00976787	
60,3401	-0,0219815	
60,3401	-0,0219815	
60,3691	-0,0240058	
60,3691	-0,0240058	
60,3984	-0,034303	
60,3984	-0,034303	
60,4288	-0,0331585	
60,4288	-0,0331585	
60,4585	0,00699629	
60,4585	0,00699629	
60,4882	-0,0608006	
60,4882	-0,0608006	
60,518	0,0186096	
60,518	0,0186096	
60,5476	-0,0211813	
60,5476	-0,0211813	
60,5772	0,00405694	
60,5772	0,00405694	
60,6067	-0,0183443	
60,6067	-0,0183443	
60,6355	-0,0368974	
60,6355	-0,0368974	
60,6653	-0,0283454	
60,6653	-0,0283454	
60,6952	0,00750336	
60,6952	0,00750336	
60,7245	-0,0181601	
60,7245	-0,0181601	
60,7542	-0,00358036	
60,7542	-0,00358036	
60,7838	0,000205191	
60,7838	0,000205191	
60,8135	-0,0218804	
60,8135	-0,0218804	
60,8431	-0,0167641	
60,8431	-0,0167641	
60,8721	-0,011473	
60,8721	-0,011473	
60,9008	-0,0232043	
60,9008	-0,0232043	
60,9309	0,00442379	
60,9309	0,00442379	
60,9609	-0,0294391	
60,9609	-0,0294391	
60,9903	-0,0050983	
60,9903	-0,0050983	
61,0196	0,00155356	
61,0196	0,00155356	
61,0497	-0,0100242	
61,0497	-0,0100242	
61,079	-0,0330916	
61,079	-0,0330916	
61,1088	-0,0122021	
61,1088	-0,0122021	
61,1381	-0,00109394	
61,1381	-0,00109394	
61,1681	-0,0122686	
61,1681	-0,0122686	
61,1972	0,011452	
61,1972	0,011452	
61,2268	-0,00363416	
61,2268	-0,00363416	
61,256	-0,0347354	
61,256	-0,0347354	
61,2856	-0,0367405	
61,2856	-0,0367405	
61,3148	-0,0244884	
61,3148	-0,0244884	
61,345	-0,0139874	
61,345	-0,0139874	
61,3748	0,00258661	
61,3748	0,00258661	
61,404	-0,0079995	
61,404	-0,0079995	
61,4334	-0,0209533	
61,4334	-0,0209533	
61,4627	-0,000773398	
61,4627	-0,000773398	
61,4923	-0,00721558	
61,4923	-0,00721558	
61,5218	-0,0118545	
61,5218	-0,0118545	
61,5512	-0,0120127	
61,5512	-0,0120127	
61,5811	-0,00671308	
61,5811	-0,00671308	
61,6108	-0,00870417	
61,6108	-0,00870417	
61,6398	-0,0021371	
61,6398	-0,0021371	
61,6696	-0,0131781	
61,6696	-0,0131781	
61,6989	-0,00676787	
61,6989	-0,00676787	
61,7282	-0,0165485	
61,7282	-0,0165485	
61,7582	-0,0226275	
61,7582	-0,0226275	
61,7877	0,0165471	
61,7877	0,0165471	
61,8172	-0,0650841	
61,8172	-0,0650841	
61,8468	-0,0188106	
61,8468	-0,0188106	
61,8767	-0,0241914	
61,8767	-0,0241914	
61,9058	-0,0118865	
61,9058	-0,0118865	
61,9353	0,000570409	
61,9353	0,000570409	
61,9649	-0,0356188	
61,9649	-0,0356188	
61,9946	-0,0120335	
61,9946	-0,0120335	
62,0241	-0,0271568	
62,0241	-0,0271568	
62,0534	-0,0119292	
62,0534	-0,0119292	
62,083	-0,0060358	
62,083	-0,0060358	
62,1126	-0,000283614	
62,1126	-0,000283614	
62,1419	-0,0232268	
62,1419	-0,0232268	
62,1714	-0,00990646	
62,1714	-0,00990646	
62,2014	-0,0397617	
62,2014	-0,0397617	
62,2309	-0,000420571	
62,2309	-0,000420571	
62,2601	-0,0147498	
62,2601	-0,0147498	
62,2893	-0,0241183	
62,2893	-0,0241183	
62,3191	0,00446879	
62,3191	0,00446879	
62,3486	-0,0203087	
62,3486	-0,0203087	
62,3779	0,000450083	
62,3779	0,000450083	
62,4081	-0,0331259	
62,4081	-0,0331259	
62,4378	-0,00515601	
62,4378	-0,00515601	
62,4668	-0,0319024	
62,4668	-0,0319024	
62,4961	-0,0138218	
62,4961	-0,0138218	
62,5259	-0,0116334	
62,5259	-0,0116334	
62,5551	-0,0198518	
62,5551	-0,0198518	
62,5851	-0,0130154	
62,5851	-0,0130154	
62,614	0,00121932	
62,614	0,00121932	
62,644	-0,00704406	
62,644	-0,00704406	
62,674	-0,0242119	
62,674	-0,0242119	
62,7034	-0,023415	
62,7034	-0,023415	
62,7329	-0,0100089	
62,7329	-0,0100089	
62,762	-0,0230546	
62,762	-0,0230546	
62,7918	-0,00195612	
62,7918	-0,00195612	
62,8216	-0,0229134	
62,8216	-0,0229134	
62,8511	-0,00326308	
62,8511	-0,00326308	
62,8806	-0,00557275	
62,8806	-0,00557275	
62,9098	-0,0208659	
62,9098	-0,0208659	
62,9391	0,0078389	
62,9391	0,0078389	
62,9689	0,00528498	
62,9689	0,00528498	
62,9984	-0,0244046	
62,9984	-0,0244046	
63,0278	-0,0355516	
63,0278	-0,0355516	
63,0579	-0,00354416	
63,0579	-0,00354416	
63,0877	-0,0145121	
63,0877	-0,0145121	
63,1166	-0,00662667	
63,1166	-0,00662667	
63,1464	0,0136393	
63,1464	0,0136393	
63,1762	-0,00585254	
63,1762	-0,00585254	
63,2057	-0,0235516	
63,2057	-0,0235516	
63,235	0,00961021	
63,235	0,00961021	
63,2646	-0,0376112	
63,2646	-0,0376112	
63,2948	-0,0186577	
63,2948	-0,0186577	
63,3233	-0,00614047	
63,3233	-0,00614047	
63,3532	-0,055859	
63,3532	-0,055859	
63,3827	-0,0348372	
63,3827	-0,0348372	
63,412	0,00954825	
63,412	0,00954825	
63,442	-0,0385216	
63,442	-0,0385216	
63,4714	-0,00325492	
63,4714	-0,00325492	
63,5014	-0,0132557	
63,5014	-0,0132557	
63,5305	-0,0156524	
63,5305	-0,0156524	
63,5599	-0,00528678	
63,5599	-0,00528678	
63,5901	-0,0184111	
63,5901	-0,0184111	
63,6194	-0,0121085	
63,6194	-0,0121085	
63,6492	-0,00224927	
63,6492	-0,00224927	
63,6784	-0,0171541	
63,6784	-0,0171541	
63,7084	-0,00808982	
63,7084	-0,00808982	
63,737	-0,0289575	
63,737	-0,0289575	
63,7669	0,0094814	
63,7669	0,0094814	
63,7963	-0,0139754	
63,7963	-0,0139754	
63,8259	-0,0182859	
63,8259	-0,0182859	
63,8554	-0,0208304	
63,8554	-0,0208304	
63,8852	-0,000568615	
63,8852	-0,000568615	
63,915	-0,00858548	
63,915	-0,00858548	
63,9441	-0,0207045	
63,9441	-0,0207045	
63,9733	-0,0142151	
63,9733	-0,0142151	
64,0033	-0,0321156	
64,0033	-0,0321156	
64,0325	-0,0373474	
64,0325	-0,0373474	
64,0624	-0,0017709	
64,0624	-0,0017709	
64,0917	-0,00600645	
64,0917	-0,00600645	
64,1217	-0,000932528	
64,1217	-0,000932528	
64,1512	-0,0200142	
64,1512	-0,0200142	
64,1808	-0,0177273	
64,1808	-0,0177273	
64,2096	-0,00798026	
64,2096	-0,00798026	
64,2392	-0,0126899	
64,2392	-0,0126899	
64,2691	-0,0240531	
64,2691	-0,0240531	
64,2981	-0,00804026	
64,2981	-0,00804026	
64,328	-0,00220851	
64,328	-0,00220851	
64,3575	0,0221056	
64,3575	0,0221056	
64,3868	-0,0158716	
64,3868	-0,0158716	
64,4168	-0,0235542	
64,4168	-0,0235542	
64,4464	-0,0270424	
64,4464	-0,0270424	
64,4754	-0,0133385	
64,4754	-0,0133385	
64,5054	0,000137691	
64,5054	0,000137691	
64,5346	-0,0321619	
64,5346	-0,0321619	
64,5647	-0,0235174	
64,5647	-0,0235174	
64,5939	0,00948793	
64,5939	0,00948793	
64,6236	-0,0155634	
64,6236	-0,0155634	
64,6526	-0,030899	
64,6526	-0,030899	
64,6825	0,00405694	
64,6825	0,00405694	
64,7121	-0,00779048	
64,7121	-0,00779048	
64,7418	-0,00863798	
64,7418	-0,00863798	
64,7713	-0,0193076	
64,7713	-0,0193076	
64,8003	0,00799836	
64,8003	0,00799836	
64,8296	-0,0171267	
64,8296	-0,0171267	
64,8593	-0,0142239	
64,8593	-0,0142239	
64,8893	-0,0264978	
64,8893	-0,0264978	
64,9184	-0,0172532	
64,9184	-0,0172532	
64,9482	-0,0418663	
64,9482	-0,0418663	
64,9776	-0,00528254	
64,9776	-0,00528254	
65,0075	0,0230613	
