#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschwindigkeit: 3 s/amu druck: 9.4 E -06 ausgangsdruck: 1.0 E -5 mbar
3,03763	-0,0342998	
3,06757	-0,0311589	
3,06757	-0,0311589	
3,09712	-0,0268728	
3,09712	-0,0268728	
3,12698	-0,0301118	
3,12698	-0,0301118	
3,15643	-0,0160548	
3,15643	-0,0160548	
3,18643	-0,0172271	
3,18643	-0,0172271	
3,21593	-0,016919	
3,21593	-0,016919	
3,24539	-0,0207975	
3,24539	-0,0207975	
3,27497	-0,00688297	
3,27497	-0,00688297	
3,30438	-0,0424758	
3,30438	-0,0424758	
3,33401	-0,00186579	
3,33401	-0,00186579	
3,36331	-0,0180453	
3,36331	-0,0180453	
3,39322	-0,0169379	
3,39322	-0,0169379	
3,42303	-0,0193425	
3,42303	-0,0193425	
3,45263	-0,0344035	
3,45263	-0,0344035	
3,48251	-0,0188514	
3,48251	-0,0188514	
3,51185	-0,00481069	
3,51185	-0,00481069	
3,54186	-0,0174163	
3,54186	-0,0174163	
3,57124	-0,0270737	
3,57124	-0,0270737	
3,6015	-0,0386439	
3,6015	-0,0386439	
3,63052	-0,00808004	
3,63052	-0,00808004	
3,66018	-0,0203302	
3,66018	-0,0203302	
3,68923	-0,0148493	
3,68923	-0,0148493	
3,71945	-0,0153492	
3,71945	-0,0153492	
3,74843	-0,0180665	
3,74843	-0,0180665	
3,77875	-0,0384949	
3,77875	-0,0384949	
3,80848	0,00539911	
3,80848	0,00539911	
3,83753	-0,041507	
3,83753	-0,041507	
3,86721	-0,00695504	
3,86721	-0,00695504	
3,89706	-0,0152246	
3,89706	-0,0152246	
3,92669	-0,0150146	
3,92669	-0,0150146	
3,95605	-0,0317635	
3,95605	-0,0317635	
3,98559	-0,00279253	
3,98559	-0,00279253	
4,0154	-0,0265059	
4,0154	-0,0265059	
4,04516	-0,013499	
4,04516	-0,013499	
4,07501	-0,0148239	
4,07501	-0,0148239	
4,10413	-0,0187643	
4,10413	-0,0187643	
4,13369	-0,011474	
4,13369	-0,011474	
4,16333	0,0172162	
4,16333	0,0172162	
4,19335	-0,00669156	
4,19335	-0,00669156	
4,22254	-0,0586716	
4,22254	-0,0586716	
4,25272	-0,0324802	
4,25272	-0,0324802	
4,28219	3,49734E-5	
4,28219	3,49734E-5	
4,31174	-0,022302	
4,31174	-0,022302	
4,34153	-0,0339111	
4,34153	-0,0339111	
4,37107	-0,00374569	
4,37107	-0,00374569	
4,40037	-0,00795776	
4,40037	-0,00795776	
4,43033	-0,0162772	
4,43033	-0,0162772	
4,46004	-0,00955787	
4,46004	-0,00955787	
4,4892	-0,0203507	
4,4892	-0,0203507	
4,5189	-0,0326227	
4,5189	-0,0326227	
4,54856	-0,042583	
4,54856	-0,042583	
4,57835	-0,0433728	
4,57835	-0,0433728	
4,60798	-0,0308439	
4,60798	-0,0308439	
4,63782	-0,0222935	
4,63782	-0,0222935	
4,66749	0,00433672	
4,66749	0,00433672	
4,69654	-0,000283614	
4,69654	-0,000283614	
4,72633	-0,0153074	
4,72633	-0,0153074	
4,75564	-0,0126912	
4,75564	-0,0126912	
4,78507	0,0333872	
4,78507	0,0333872	
4,81548	-0,000193288	
4,81548	-0,000193288	
4,84491	-0,0472106	
4,84491	-0,0472106	
4,87444	-0,0192609	
4,87444	-0,0192609	
4,90405	-0,0224726	
4,90405	-0,0224726	
4,93331	-0,0314706	
4,93331	-0,0314706	
4,96316	0,000311822	
4,96316	0,000311822	
4,99265	-0,0214519	
4,99265	-0,0214519	
5,02236	0,000922258	
5,02236	0,000922258	
5,05201	-0,0145509	
5,05201	-0,0145509	
5,08199	-0,0502569	
5,08199	-0,0502569	
5,11161	-0,00670721	
5,11161	-0,00670721	
5,14086	-0,0110523	
5,14086	-0,0110523	
5,17061	-0,00885711	
5,17061	-0,00885711	
5,20021	-0,0138384	
5,20021	-0,0138384	
5,23018	-0,0248491	
5,23018	-0,0248491	
5,2598	-0,00224112	
5,2598	-0,00224112	
5,28887	-0,028063	
5,28887	-0,028063	
5,31842	-0,0126759	
5,31842	-0,0126759	
5,34783	-0,019198	
5,34783	-0,019198	
5,37765	-0,0273548	
5,37765	-0,0273548	
5,40746	0,00735564	
5,40746	0,00735564	
5,43691	-0,0179298	
5,43691	-0,0179298	
5,46686	-0,0268262	
5,46686	-0,0268262	
5,49636	0,0129692	
5,49636	0,0129692	
5,52585	-0,0421004	
5,52585	-0,0421004	
5,55525	-0,0177172	
5,55525	-0,0177172	
5,58507	-0,0129107	
5,58507	-0,0129107	
5,61454	-0,0200119	
5,61454	-0,0200119	
5,64385	-0,0265467	
5,64385	-0,0265467	
5,67365	-0,00301623	
5,67365	-0,00301623	
5,70317	-0,0160115	
5,70317	-0,0160115	
5,7329	-0,0164338	
5,7329	-0,0164338	
5,7624	-0,0306407	
5,7624	-0,0306407	
5,79213	0,00183335	
5,79213	0,00183335	
5,82166	-0,0299605	
5,82166	-0,0299605	
5,85122	-0,0192058	
5,85122	-0,0192058	
5,88121	-0,00788504	
5,88121	-0,00788504	
5,91068	-0,0209312	
5,91068	-0,0209312	
5,94032	-0,00438156	
5,94032	-0,00438156	
5,9701	-0,0215634	
5,9701	-0,0215634	
5,99956	-0,00612971	
5,99956	-0,00612971	
6,02919	-0,00649167	
6,02919	-0,00649167	
6,05896	-0,0434583	
6,05896	-0,0434583	
6,08854	-0,018672	
6,08854	-0,018672	
6,11765	-0,0131637	
6,11765	-0,0131637	
6,14769	-0,00960613	
6,14769	-0,00960613	
6,17717	0,0257297	
6,17717	0,0257297	
6,20661	0,0238351	
6,20661	0,0238351	
6,2366	-0,0359452	
6,2366	-0,0359452	
6,26619	-0,048271	
6,26619	-0,048271	
6,29537	-0,0034884	
6,29537	-0,0034884	
6,32547	-0,0129811	
6,32547	-0,0129811	
6,35517	-0,0307141	
6,35517	-0,0307141	
6,38471	0,00993369	
6,38471	0,00993369	
6,4145	-0,0292578	
6,4145	-0,0292578	
6,44395	-0,0171906	
6,44395	-0,0171906	
6,47366	-0,0390258	
6,47366	-0,0390258	
6,50326	0,0201565	
6,50326	0,0201565	
6,53274	-0,0342857	
6,53274	-0,0342857	
6,56262	-0,0322558	
6,56262	-0,0322558	
6,59201	0,000361061	
6,59201	0,000361061	
6,62147	0,0203258	
6,62147	0,0203258	
6,65109	-0,0496337	
6,65109	-0,0496337	
6,68116	-0,0299794	
6,68116	-0,0299794	
6,7106	-0,0100323	
6,7106	-0,0100323	
6,74033	0,0315924	
6,74033	0,0315924	
6,76987	-0,00961265	
6,76987	-0,00961265	
6,79954	-0,0597874	
6,79954	-0,0597874	
6,8292	0,00456237	
6,8292	0,00456237	
6,85874	-0,0370193	
6,85874	-0,0370193	
6,88833	-0,0101941	
6,88833	-0,0101941	
6,91782	-0,0351104	
6,91782	-0,0351104	
6,94738	-0,00723711	
6,94738	-0,00723711	
6,97768	-0,00279351	
6,97768	-0,00279351	
7,00736	-0,00570743	
7,00736	-0,00570743	
7,03721	-0,00504482	
7,03721	-0,00504482	
7,06664	-0,0088545	
7,06664	-0,0088545	
7,09658	-0,00531091	
7,09658	-0,00531091	
7,12631	-0,0327215	
7,12631	-0,0327215	
7,15537	-0,0494866	
7,15537	-0,0494866	
7,1849	-0,00531906	
7,1849	-0,00531906	
7,21406	0,00155878	
7,21406	0,00155878	
7,2443	-0,0278449	
7,2443	-0,0278449	
7,27345	-0,00517884	
7,27345	-0,00517884	
7,30311	-0,0297388	
7,30311	-0,0297388	
7,33289	-0,0348636	
7,33289	-0,0348636	
7,36304	-0,0216032	
7,36304	-0,0216032	
7,39221	-0,0280027	
7,39221	-0,0280027	
7,42196	-0,0049646	
7,42196	-0,0049646	
7,45132	-0,00298199	
7,45132	-0,00298199	
7,48097	-0,024824	
7,48097	-0,024824	
7,51049	-0,0134699	
7,51049	-0,0134699	
7,54057	0,000245952	
7,54057	0,000245952	
7,57013	-0,0332159	
7,57013	-0,0332159	
7,5988	-0,0440198	
7,5988	-0,0440198	
7,62895	-0,00238036	
7,62895	-0,00238036	
7,65896	-0,0319301	
7,65896	-0,0319301	
7,68792	0,00701977	
7,68792	0,00701977	
7,71791	-0,0330209	
7,71791	-0,0330209	
7,74729	-0,0106252	
7,74729	-0,0106252	
7,77739	-0,0195397	
7,77739	-0,0195397	
7,80656	0,00103182	
7,80656	0,00103182	
7,83624	-0,0252782	
7,83624	-0,0252782	
7,86586	-0,0153922	
7,86586	-0,0153922	
7,89531	-0,0481911	
7,89531	-0,0481911	
7,92522	-0,0187561	
7,92522	-0,0187561	
7,95505	0,00142574	
7,95505	0,00142574	
7,98418	-0,00621189	
7,98418	-0,00621189	
8,01343	-0,0256037	
8,01343	-0,0256037	
8,04351	-0,0309222	
8,04351	-0,0309222	
8,07258	-0,0103764	
8,07258	-0,0103764	
8,1025	-0,00493786	
8,1025	-0,00493786	
8,13241	-0,0169095	
8,13241	-0,0169095	
8,16156	-0,0471626	
8,16156	-0,0471626	
8,19132	-0,020816	
8,19132	-0,020816	
8,22119	0,00644683	
8,22119	0,00644683	
8,25087	-0,028816	
8,25087	-0,028816	
8,27998	-0,0126935	
8,27998	-0,0126935	
8,3095	-0,0260729	
8,3095	-0,0260729	
8,33934	0,00259215	
8,33934	0,00259215	
8,36916	-0,0397145	
8,36916	-0,0397145	
8,39893	-0,0120296	
8,39893	-0,0120296	
8,42841	0,0132167	
8,42841	0,0132167	
8,45841	-0,030196	
8,45841	-0,030196	
8,48731	-0,0433282	
8,48731	-0,0433282	
8,5169	0,0174536	
8,5169	0,0174536	
8,54717	-0,0576551	
8,54717	-0,0576551	
8,57646	-0,00967037	
8,57646	-0,00967037	
8,60599	-0,0246195	
8,60599	-0,0246195	
8,63533	-0,0100033	
8,63533	-0,0100033	
8,66472	-0,0108293	
8,66472	-0,0108293	
8,69452	-0,0439973	
8,69452	-0,0439973	
8,72416	-0,0156961	
8,72416	-0,0156961	
8,75396	-0,00730167	
8,75396	-0,00730167	
8,7838	-0,0391634	
8,7838	-0,0391634	
8,81354	-0,0172493	
8,81354	-0,0172493	
8,84274	-0,00397916	
8,84274	-0,00397916	
8,87194	-0,0299445	
8,87194	-0,0299445	
8,90162	-0,0220128	
8,90162	-0,0220128	
8,9311	-0,0140784	
8,9311	-0,0140784	
8,96085	0,00111237	
8,96085	0,00111237	
8,99012	-0,00587015	
8,99012	-0,00587015	
9,02038	-0,0300923	
9,02038	-0,0300923	
9,04973	-0,00812439	
9,04973	-0,00812439	
9,07939	-0,0262813	
9,07939	-0,0262813	
9,10887	-0,00840385	
9,10887	-0,00840385	
9,13863	-0,0453369	
9,13863	-0,0453369	
9,16781	-0,00692634	
9,16781	-0,00692634	
9,19847	-0,0131611	
9,19847	-0,0131611	
9,22718	0,0286769	
9,22718	0,0286769	
9,25714	-0,0190692	
9,25714	-0,0190692	
9,28639	-0,00361264	
9,28639	-0,00361264	
9,31621	-0,0317458	
9,31621	-0,0317458	
9,34551	-0,00949461	
9,34551	-0,00949461	
9,37552	0,0117718	
9,37552	0,0117718	
9,40484	-0,0257194	
9,40484	-0,0257194	
9,43443	-0,00514591	
9,43443	-0,00514591	
9,46383	-0,0280748	
9,46383	-0,0280748	
9,4937	-0,000586876	
9,4937	-0,000586876	
9,52327	0,0100781	
9,52327	0,0100781	
9,55254	-0,0335778	
9,55254	-0,0335778	
9,58222	-0,00788406	
9,58222	-0,00788406	
9,61206	-0,00940559	
9,61206	-0,00940559	
9,64167	-0,0126511	
9,64167	-0,0126511	
9,67108	-0,0173536	
9,67108	-0,0173536	
9,70108	0,00759107	
9,70108	0,00759107	
9,73062	-0,006432	
9,73062	-0,006432	
9,76019	-0,0382467	
9,76019	-0,0382467	
9,78979	-0,0145623	
9,78979	-0,0145623	
9,81931	-0,0182429	
9,81931	-0,0182429	
9,84872	-0,026235	
9,84872	-0,026235	
9,87863	-0,0285502	
9,87863	-0,0285502	
9,90796	-0,018193	
9,90796	-0,018193	
9,93731	-0,0112659	
9,93731	-0,0112659	
9,96741	-0,0112486	
9,96741	-0,0112486	
9,99689	0,0161088	
9,99689	0,0161088	
10,0267	-0,0367007	
10,0267	-0,0367007	
10,0558	-0,0274529	
10,0558	-0,0274529	
10,0857	-0,00522482	
10,0857	-0,00522482	
10,1153	-0,0188302	
10,1153	-0,0188302	
10,1451	-0,0255515	
10,1451	-0,0255515	
10,1746	-0,0182266	
10,1746	-0,0182266	
10,2043	-0,00826689	
10,2043	-0,00826689	
10,2338	-0,011636	
10,2338	-0,011636	
10,2637	-0,0100473	
10,2637	-0,0100473	
10,2934	-0,0273459	
10,2934	-0,0273459	
10,3233	-0,00559623	
10,3233	-0,00559623	
10,3522	-0,0240238	
10,3522	-0,0240238	
10,3818	-0,0169711	
10,3818	-0,0169711	
10,4116	-0,000493941	
10,4116	-0,000493941	
10,4414	-0,0153127	
10,4414	-0,0153127	
10,4712	-0,007062	
10,4712	-0,007062	
10,5009	-0,0109027	
10,5009	-0,0109027	
10,53	-0,0343095	
10,53	-0,0343095	
10,5594	-0,0247793	
10,5594	-0,0247793	
10,5894	-0,00494112	
10,5894	-0,00494112	
10,6189	0,00223965	
10,6189	0,00223965	
10,6482	-0,0207564	
10,6482	-0,0207564	
10,6779	-0,0181226	
10,6779	-0,0181226	
10,7084	-0,0202901	
10,7084	-0,0202901	
10,7376	-0,0163444	
10,7376	-0,0163444	
10,767	-0,025902	
10,767	-0,025902	
10,7964	0,00344846	
10,7964	0,00344846	
10,826	-0,00995081	
10,826	-0,00995081	
10,8557	0,021366	
10,8557	0,021366	
10,8851	-0,0373846	
10,8851	-0,0373846	
10,9144	-0,0135635	
10,9144	-0,0135635	
10,9448	-0,021749	
10,9448	-0,021749	
10,9739	-0,00837972	
10,9739	-0,00837972	
11,004	-0,0247953	
11,004	-0,0247953	
11,0327	-0,00763493	
11,0327	-0,00763493	
11,0628	-0,0536022	
11,0628	-0,0536022	
11,0927	-0,0210518	
11,0927	-0,0210518	
11,1218	-0,0183319	
11,1218	-0,0183319	
11,1513	0,0104036	
11,1513	0,0104036	
11,1809	-0,0305739	
11,1809	-0,0305739	
11,2105	-0,00536308	
11,2105	-0,00536308	
11,2403	-0,00403884	
11,2403	-0,00403884	
11,2694	0,0843179	
11,2694	0,0843179	
11,2993	0,00528303	
11,2993	0,00528303	
11,3298	-0,0125246	
11,3298	-0,0125246	
11,3587	-0,0404188	
11,3587	-0,0404188	
11,389	-0,0133001	
11,389	-0,0133001	
11,4175	0,0262703	
11,4175	0,0262703	
11,4479	-0,0469128	
11,4479	-0,0469128	
11,4768	-0,0202216	
11,4768	-0,0202216	
11,5075	0,0185835	
11,5075	0,0185835	
11,5362	-0,0289832	
11,5362	-0,0289832	
11,5657	0,00517085	
11,5657	0,00517085	
11,5957	-0,0331709	
11,5957	-0,0331709	
11,625	0,0425855	
11,625	0,0425855	
11,6539	-0,0939992	
11,6539	-0,0939992	
11,6837	-0,0155295	
11,6837	-0,0155295	
11,7134	-0,0414078	
11,7134	-0,0414078	
11,744	-0,0306975	
11,744	-0,0306975	
11,7733	0,0135161	
11,7733	0,0135161	
11,8029	-0,0405525	
11,8029	-0,0405525	
11,8325	-0,0289878	
11,8325	-0,0289878	
11,8619	-0,00481656	
11,8619	-0,00481656	
11,8916	0,00141563	
11,8916	0,00141563	
11,9212	0,00415216	
11,9212	0,00415216	
11,951	-0,0219401	
11,951	-0,0219401	
11,9798	-0,0123127	
11,9798	-0,0123127	
12,0103	-0,00929244	
12,0103	-0,00929244	
12,0391	0,0108529	
12,0391	0,0108529	
12,0692	0,0101261	
12,0692	0,0101261	
12,0986	-0,0111916	
12,0986	-0,0111916	
12,1285	-0,00710439	
12,1285	-0,00710439	
12,157	-0,00562982	
12,157	-0,00562982	
12,1876	0,00576498	
12,1876	0,00576498	
12,2176	-0,0196698	
12,2176	-0,0196698	
12,2467	-0,00336547	
12,2467	-0,00336547	
12,2755	0,00363042	
12,2755	0,00363042	
12,3046	-0,0139177	
12,3046	-0,0139177	
12,3353	-0,0103643	
12,3353	-0,0103643	
12,3651	-0,0183756	
12,3651	-0,0183756	
12,3942	-0,00551406	
12,3942	-0,00551406	
12,4238	-0,0221344	
12,4238	-0,0221344	
12,4531	-0,000798506	
12,4531	-0,000798506	
12,4824	-0,0243104	
12,4824	-0,0243104	
12,5121	-0,0240143	
12,5121	-0,0240143	
12,5422	0,011193	
12,5422	0,011193	
12,5714	0,000950627	
12,5714	0,000950627	
12,6013	-0,034739	
12,6013	-0,034739	
12,6305	-0,0132224	
12,6305	-0,0132224	
12,6608	-0,0121812	
12,6608	-0,0121812	
12,6903	-0,00740308	
12,6903	-0,00740308	
12,7195	0,0182548	
12,7195	0,0182548	
12,7496	-0,0183834	
12,7496	-0,0183834	
12,7789	-0,0123489	
12,7789	-0,0123489	
12,8087	-0,00154688	
12,8087	-0,00154688	
12,8381	-0,025137	
12,8381	-0,025137	
12,8672	-0,039135	
12,8672	-0,039135	
12,8971	-0,000952746	
12,8971	-0,000952746	
12,9269	0,00805934	
12,9269	0,00805934	
12,9564	-0,0257533	
12,9564	-0,0257533	
12,986	-0,0215634	
12,986	-0,0215634	
13,0155	-0,00790656	
13,0155	-0,00790656	
13,0458	-0,000701658	
13,0458	-0,000701658	
13,0743	-0,00619395	
13,0743	-0,00619395	
13,104	-0,0123211	
13,104	-0,0123211	
13,1337	-0,00245992	
13,1337	-0,00245992	
13,1636	0,00889119	
13,1636	0,00889119	
13,1935	0,0131998	
13,1935	0,0131998	
13,2215	-0,00394949	
13,2215	-0,00394949	
13,2522	0,0345367	
13,2522	0,0345367	
13,2816	0,0153859	
13,2816	0,0153859	
13,3105	0,0264771	
13,3105	0,0264771	
13,3405	0,0577808	
13,3405	0,0577808	
13,3699	0,0354112	
13,3699	0,0354112	
13,4004	0,039084	
13,4004	0,039084	
13,4297	0,02498	
13,4297	0,02498	
13,4595	0,0445224	
13,4595	0,0445224	
13,4885	0,0383431	
13,4885	0,0383431	
13,5184	0,0497183	
13,5184	0,0497183	
13,5482	0,0129914	
13,5482	0,0129914	
13,5776	0,0399654	
13,5776	0,0399654	
13,6077	0,0458079	
13,6077	0,0458079	
13,637	0,0376345	
13,637	0,0376345	
13,6664	0,0082276	
13,6664	0,0082276	
13,6968	0,0339595	
13,6968	0,0339595	
13,7259	-0,0303336	
13,7259	-0,0303336	
13,7561	0,00161128	
13,7561	0,00161128	
13,7855	-0,0341889	
13,7855	-0,0341889	
13,8151	-0,0387072	
13,8151	-0,0387072	
13,8443	-0,00154688	
13,8443	-0,00154688	
13,8745	-0,0236899	
13,8745	-0,0236899	
13,9035	-0,0335341	
13,9035	-0,0335341	
13,933	0,00550738	
13,933	0,00550738	
13,9626	0,0115142	
13,9626	0,0115142	
13,9928	-0,00304851	
13,9928	-0,00304851	
14,0223	-0,00816417	
14,0223	-0,00816417	
14,0519	0,00428911	
14,0519	0,00428911	
14,0807	-0,0366401	
14,0807	-0,0366401	
14,1102	0,00206291	
14,1102	0,00206291	
14,14	0,0212897	
14,14	0,0212897	
14,1697	-0,0301914	
14,1697	-0,0301914	
14,1995	0,0111989	
14,1995	0,0111989	
14,2291	-0,0306107	
14,2291	-0,0306107	
14,2586	-0,0227074	
14,2586	-0,0227074	
14,288	0,00283411	
14,288	0,00283411	
14,318	-0,0157082	
14,318	-0,0157082	
14,348	0,00890227	
14,348	0,00890227	
14,377	-0,0137435	
14,377	-0,0137435	
14,4073	-0,0298656	
14,4073	-0,0298656	
14,4365	-0,0191387	
14,4365	-0,0191387	
14,4662	0,0410545	
14,4662	0,0410545	
14,4956	0,000471931	
14,4956	0,000471931	
14,5247	-0,0239074	
14,5247	-0,0239074	
14,5544	-0,0103685	
14,5544	-0,0103685	
14,584	-0,0328878	
14,584	-0,0328878	
14,6137	-0,00555906	
14,6137	-0,00555906	
14,6429	-0,0215354	
14,6429	-0,0215354	
14,6731	-0,00783417	
14,6731	-0,00783417	
14,7019	-0,0264508	
14,7019	-0,0264508	
14,732	0,000486931	
14,732	0,000486931	
14,7614	-0,0163535	
14,7614	-0,0163535	
14,7909	0,0142941	
14,7909	0,0142941	
14,8204	0,00333368	
14,8204	0,00333368	
14,8504	0,0190501	
14,8504	0,0190501	
14,88	-0,0139636	
14,88	-0,0139636	
14,91	-0,0408606	
14,91	-0,0408606	
14,9389	-0,0146843	
14,9389	-0,0146843	
14,9676	-0,0198137	
14,9676	-0,0198137	
14,9977	0,0027865	
14,9977	0,0027865	
15,0282	-0,0148333	
15,0282	-0,0148333	
15,0569	-0,0214271	
15,0569	-0,0214271	
15,0866	-0,0301855	
15,0866	-0,0301855	
15,117	-0,0156479	
15,117	-0,0156479	
15,1459	-0,00152764	
15,1459	-0,00152764	
15,176	0,00301378	
15,176	0,00301378	
15,2054	-0,0165518	
15,2054	-0,0165518	
15,2349	0,0278026	
15,2349	0,0278026	
15,2642	-0,018209	
15,2642	-0,018209	
15,2941	0,0231921	
15,2941	0,0231921	
15,3237	-0,0156358	
15,3237	-0,0156358	
15,3532	-0,0108642	
15,3532	-0,0108642	
15,3821	-0,0100023	
15,3821	-0,0100023	
15,4127	-0,0913357	
15,4127	-0,0913357	
15,442	-0,0221413	
15,442	-0,0221413	
15,4717	0,0482421	
15,4717	0,0482421	
15,5017	-0,011035	
15,5017	-0,011035	
15,5303	-0,0706569	
15,5303	-0,0706569	
15,56	0,00270204	
15,56	0,00270204	
15,5881	-0,00519645	
15,5881	-0,00519645	
15,6196	-0,0160128	
15,6196	-0,0160128	
15,6491	-0,0285257	
15,6491	-0,0285257	
15,6794	-0,00689863	
15,6794	-0,00689863	
15,7079	0,0141047	
15,7079	0,0141047	
15,7382	0,00765564	
15,7382	0,00765564	
15,7667	-0,030478	
15,7667	-0,030478	
15,7961	-0,00492091	
15,7961	-0,00492091	
15,8262	0,00259476	
15,8262	0,00259476	
15,8567	-0,0388484	
15,8567	-0,0388484	
15,885	-0,013843	
15,885	-0,013843	
15,9146	0,0101893	
15,9146	0,0101893	
15,9456	0,0207728	
15,9456	0,0207728	
15,9737	-0,00383079	
15,9737	-0,00383079	
16,0034	0,0165679	
16,0034	0,0165679	
16,0329	-0,0249622	
16,0329	-0,0249622	
16,0615	-0,0147202	
16,0615	-0,0147202	
16,093	0,0373061	
16,093	0,0373061	
16,1226	-0,0193943	
16,1226	-0,0193943	
16,1514	-0,00121818	
16,1514	-0,00121818	
16,1788	-0,00431732	
16,1788	-0,00431732	
16,2107	-0,00246057	
16,2107	-0,00246057	
16,24	0,0091563	
16,24	0,0091563	
16,2702	-0,0267626	
16,2702	-0,0267626	
16,2994	-0,0019871	
16,2994	-0,0019871	
16,3293	0,00417433	
16,3293	0,00417433	
16,3588	0,0207513	
16,3588	0,0207513	
16,3881	-0,0166428	
16,3881	-0,0166428	
16,418	-0,0145816	
16,418	-0,0145816	
16,4475	-0,0195981	
16,4475	-0,0195981	
16,477	-0,00856754	
16,477	-0,00856754	
16,5066	-0,00177318	
16,5066	-0,00177318	
16,5362	0,0078164	
16,5362	0,0078164	
16,5657	-0,00545667	
16,5657	-0,00545667	
16,5959	-0,0441613	
16,5959	-0,0441613	
16,6248	-0,017413	
16,6248	-0,017413	
16,6544	-0,0175839	
16,6544	-0,0175839	
16,6839	0,0146867	
16,6839	0,0146867	
16,7139	0,0133485	
16,7139	0,0133485	
16,7433	-0,0290377	
16,7433	-0,0290377	
16,773	-0,0193033	
16,773	-0,0193033	
16,8024	-0,00433982	
16,8024	-0,00433982	
16,8325	-0,0290742	
16,8325	-0,0290742	
16,8617	0,0105418	
16,8617	0,0105418	
16,8918	0,0288089	
16,8918	0,0288089	
16,9212	-0,0193134	
16,9212	-0,0193134	
16,951	0,0210233	
16,951	0,0210233	
16,9802	0,0164427	
16,9802	0,0164427	
17,0102	0,0424717	
17,0102	0,0424717	
17,0392	0,0180846	
17,0392	0,0180846	
17,0691	0,0340381	
17,0691	0,0340381	
17,0987	0,0758924	
17,0987	0,0758924	
17,128	0,00393629	
17,128	0,00393629	
17,1582	0,0318262	
17,1582	0,0318262	
17,1873	0,0144921	
17,1873	0,0144921	
17,2171	0,0158267	
17,2171	0,0158267	
17,2464	0,0815487	
17,2464	0,0815487	
17,2766	0,017376	
17,2766	0,017376	
17,3054	0,0491601	
17,3054	0,0491601	
17,3356	-0,0143191	
17,3356	-0,0143191	
17,3649	0,0127002	
17,3649	0,0127002	
17,3945	-0,00804254	
17,3945	-0,00804254	
17,4246	-0,000729376	
17,4246	-0,000729376	
17,4535	0,0020965	
17,4535	0,0020965	
17,4835	-0,0294795	
17,4835	-0,0294795	
17,5123	-0,0446958	
17,5123	-0,0446958	
17,543	0,00214248	
17,543	0,00214248	
17,5722	0,0460613	
17,5722	0,0460613	
17,6026	0,0214358	
17,6026	0,0214358	
17,6311	-0,0307066	
17,6311	-0,0307066	
17,6609	0,00381987	
17,6609	0,00381987	
17,6903	0,0392496	
17,6903	0,0392496	
17,7197	0,00366857	
17,7197	0,00366857	
17,7498	-0,0286073	
17,7498	-0,0286073	
17,7795	-0,00760461	
17,7795	-0,00760461	
17,8091	0,0421476	
17,8091	0,0421476	
17,8382	0,0182039	
17,8382	0,0182039	
17,8679	0,0339383	
17,8679	0,0339383	
17,897	0,087146	
17,897	0,087146	
17,927	0,0735292	
17,927	0,0735292	
17,9568	0,0936182	
17,9568	0,0936182	
17,9863	0,119135	
17,9863	0,119135	
18,016	0,108424	
18,016	0,108424	
18,0446	0,125386	
18,0446	0,125386	
18,0746	0,145842	
18,0746	0,145842	
18,1041	0,0923667	
18,1041	0,0923667	
18,1335	0,152959	
18,1335	0,152959	
18,1629	0,151189	
18,1629	0,151189	
18,1921	0,159865	
18,1921	0,159865	
18,2233	0,151794	
18,2233	0,151794	
18,2523	0,130911	
18,2523	0,130911	
18,2821	0,152596	
18,2821	0,152596	
18,3118	0,0836021	
18,3118	0,0836021	
18,3404	0,134957	
18,3404	0,134957	
18,3709	0,116856	
18,3709	0,116856	
18,4012	0,115484	
18,4012	0,115484	
18,4289	0,0464248	
18,4289	0,0464248	
18,4593	-0,00794602	
18,4593	-0,00794602	
18,4879	-0,00931494	
18,4879	-0,00931494	
18,5184	-0,0172679	
18,5184	-0,0172679	
18,5473	-0,0425941	
18,5473	-0,0425941	
18,5776	-0,0125902	
18,5776	-0,0125902	
18,6083	-0,00536341	
18,6083	-0,00536341	
18,6379	-0,0136023	
18,6379	-0,0136023	
18,6676	-0,0195955	
18,6676	-0,0195955	
18,6949	-0,0127219	
18,6949	-0,0127219	
18,7249	-0,0261932	
18,7249	-0,0261932	
18,755	0,00118574	
18,755	0,00118574	
18,7855	-0,00396123	
18,7855	-0,00396123	
18,8136	-0,00765776	
18,8136	-0,00765776	
18,8431	-0,0227455	
18,8431	-0,0227455	
18,873	-0,0280731	
18,873	-0,0280731	
18,903	-0,00994657	
18,903	-0,00994657	
18,933	-0,00167438	
18,933	-0,00167438	
18,9611	-0,0461472	
18,9611	-0,0461472	
18,9921	-0,00468612	
18,9921	-0,00468612	
19,0206	0,00415216	
19,0206	0,00415216	
19,0513	-0,00571199	
19,0513	-0,00571199	
19,0803	0,022477	
19,0803	0,022477	
19,1094	-0,0193979	
19,1094	-0,0193979	
19,139	0,00634542	
19,139	0,00634542	
19,1689	-0,0158086	
19,1689	-0,0158086	
19,1983	0,00521324	
19,1983	0,00521324	
19,2283	-0,0352096	
19,2283	-0,0352096	
19,2582	0,000636605	
19,2582	0,000636605	
19,2876	-0,0102564	
19,2876	-0,0102564	
19,3167	-0,012026	
19,3167	-0,012026	
19,3467	0,00137519	
19,3467	0,00137519	
19,3764	0,00243563	
19,3764	0,00243563	
19,4057	0,000854758	
19,4057	0,000854758	
19,4355	-0,00265394	
19,4355	-0,00265394	
